"filename","SampleID","leaf_code","tree","cohort","leaf","date","obs","A","Ci","CO2_s","CO2_r","gsw","Pa","Qin","RHcham","Tleaf","SampleID_num"
"ACi_1.1.1_20220712.xlsx","1.1.1_20220712","1.1.1","1","1","1","20220712",64,4.90706016057527,262.866423811378,402.787428571429,416.484857142857,0.0610278822332095,101.041142857143,1199.99142857143,67.9549224178273,34.3818,1
"ACi_1.1.1_20221008.xlsx","1.1.1_20221008","1.1.1","1","1","1","20221008",64,8.17414795329925,359.946072288374,398.494875,412.84375,0.458881912029416,101.00375,1199.99875,69.886368858268,30.9736125,2
"ACi_1.1.1_20221128.xlsx","1.1.1_20221128","1.1.1","1","1","1","20221128",64,18.2244803057136,278.861551577583,395.65775,413.6465,0.279762040481949,100.6895,1199.94875,70.3594030755224,33.4252,3
"ACi_1.1.1_20230216.xlsx","1.1.1_20230216","1.1.1","1","1","1","20230216",64.5,10.0600738261631,317.20269082439,396.431401785714,416.642892857143,0.23642001310357,101.109625,1200.0275,69.7245198658016,32.1183473214286,4
"ACi_1.1.2_20220712.xlsx","1.1.2_20220712","1.1.2","1","1","2","20220712",64,4.395255351369,249.407289890246,403.475142857143,416.428571428572,0.0491974044638253,101.035857142857,1200.05285714286,67.5215014923283,34.7160714285714,5
"ACi_1.1.2_20221008.xlsx","1.1.2_20221008","1.1.2","1","1","2","20221008",64,8.54575110130492,229.131065876533,400.312375,413.84825,0.0845264299632838,100.934625,1199.99625,69.7568289701971,31.434,6
"ACi_1.1.2_20230216.xlsx","1.1.2_20230216","1.1.2","1","1","2","20230216",64,8.53711377174946,302.913990082466,395.1705,413.5955,0.168121833070581,101.11875,1199.995,70.0347112522327,32.6258375,7
"ACi_1.1.3_20230216.xlsx","1.1.3_20230216","1.1.3","1","1","3","20230216",64,7.55081112414879,276.076279126962,396.0455,413.09875,0.109594232224984,101.10625,1200.03875,70.4889567285208,32.1063875,8
"ACi_10.1.1_20221011_attention_surface.xlsx","10.1.1_20221011_attention_surface","10.1.1","10","1","1","20221011",64.5,13.6332994833443,278.834656811069,400.876678571429,416.663303571429,0.197751649811893,101.358883928571,1200.02580357143,70.2717077750034,33.7245294642857,9
"ACi_10.1.2_20221207.xlsx","10.1.2_20221207","10.1.2","10","1","2","20221207",64,9.67405660044663,278.965075969402,397.774857142857,416.307142857143,0.146555813200755,101.099857142857,1200,69.6697589842807,34.6893428571428,10
"ACi_10.2.1_20221011.xlsx","10.2.1_20221011","10.2.1","10","2","1","20221011",64,4.94672296568574,262.772217061614,401.25475,413.17325,0.0619122456042314,101.3415,1199.9775,70.0581690427097,34.4862625,11
"ACi_10.2.2_20221011.xlsx","10.2.2_20221011","10.2.2","10","2","2","20221011",64.5,6.85883455474831,238.313394687715,404.142,416.84725,0.0713305638518945,101.311258928571,1199.99544642857,69.6988026749806,35.6137196428571,12
"ACi_12.1.1_20220630.xlsx","12.1.1_20220630","12.1.1","12","1","1","20220630",64,4.94884163708863,281.178656791593,394.016714285714,414.524714285714,0.077688429117981,101.077714285714,1200.00428571429,70.1729613428284,33.6528,13
"ACi_12.1.1_20230306.xlsx","12.1.1_20230306","12.1.1","12","1","1","20230306",64.5,7.91760079309152,326.164024092703,398.61975,416.784357142857,0.203019355413675,101.272598214286,1200.03616071429,70.2920151447799,31.4958330357143,15
"ACi_12.1.2_20221017.xlsx","12.1.2_20221017","12.1.2","12","1","2","20221017",64.5,4.55521186074816,209.733039864264,402.446169642857,416.482678571429,0.0399071962116412,101.155401785714,1199.958125,69.7426080949636,34.60983125,16
"ACi_12.1.2_20221205.xlsx","12.1.2_20221205","12.1.2","12","1","2","20221205",64,22.5210537170828,291.937543437383,392.986625,413.114625,0.412868385268718,100.822,1199.995,69.6816698037167,33.6267625,17
"ACi_12.1.2_20230306.xlsx","12.1.2_20230306","12.1.2","12","1","2","20230306",64,9.62220913801648,314.131212709822,393.48825,413.30975,0.223458057982176,101.25775,1200.01375,69.7444504685157,31.7532875,18
"ACi_12.1.3_20220630.xlsx","12.1.3_20220630","12.1.3","12","1","3","20220630",64,3.65038606604248,191.376009156901,395.227,412.95875,0.0300672834014902,101.277875,1199.97,67.6809036785117,32.602275,19
"ACi_12.1.3_20220725.xlsx","12.1.3_20220725","12.1.3","12","1","3","20220725",64,1.92189885152425,199.030741199853,399.225857142857,416.061857142857,0.0162692946527888,101.101857142857,1199.99857142857,66.531393343168,36.1905142857143,20
"ACi_12.1.3_20221205.xlsx","12.1.3_20221205","12.1.3","12","1","3","20221205",64,18.1185926910259,284.769122829319,395.100875,413.1145,0.299611865159007,100.846625,1199.99875,70.0380521831995,34.382475,21
"ACi_12.1.3_20230306.xlsx","12.1.3_20230306","12.1.3","12","1","3","20230306",64.5,7.26078081775631,322.065156744264,399.326107142857,416.780071428571,0.173242440833802,101.2475,1199.99383928571,69.8386261797774,31.9101955357143,22
"ACi_12.2.1_20221205.xlsx","12.2.1_20221205","12.2.1","12","2","1","20221205",64.5,4.90228486962435,207.135790962513,404.589553571429,416.400651785714,0.0419396832717481,100.901982142857,1200.00955357143,69.7998334820737,33.6603580357143,23
"ACi_12.2.2_20221205.xlsx","12.2.2_20221205","12.2.2","12","2","2","20221205",64,11.7342702622023,274.76319805327,399.089,414.153142857143,0.167559579175052,100.788857142857,1199.98571428571,69.6684470965996,34.3496285714286,24
"ACi_13.1.1_20221123.xlsx","13.1.1_20221123","13.1.1","13","1","1","20221123",64,8.72986114191207,277.14237692273,399.374375,413.178375,0.126125951861555,100.81525,1200.00625,69.9907946422536,33.9890375,25
